PA Code,NSC Code,NCES Code,AUN Code,ULCS Code,SRC School ID,School Name (ULCS),Publication Name,Publication Name Alpha List,Abbreviated Name,Year Opened,School Level,Admission Type,Current Grade Span Served,Grade Span at Scale,Phasing-In,Phasing-Out,Governance,Management Organization,School Reporting Category,Alternate Education Type,Major Intervention,Major Intervention Year,Community School Cohort,CTE Status,Title I Designation,Federal Accountability Designation,Active SAC,City Council District,GPS Location,Multiple Addresses,Street Address,City,State,Zip Code,Phone Number,Fax Number,Website,School Leader Name,Learning Network,Assistant Superintendent,FACE Liaison Name,FACE Liaison Email,FACE Liaison Phone Number,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12
7672,N/A,420007900564,126513480,3332,W32,MARIANA BRACETTI ACADEMY,Mariana Bracetti Academy Charter School,"Bracetti, Mariana Academy Charter School","Bracetti, Mariana",2000,Elementary-Middle-High,Citywide,00-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,1,"40.005757, -75.094146",N/A,1840 TORRESDALE AVE.,PHILADELPHIA,PA,19124,215-291-4436,215-291-4985,http://www.mbacs.org/,ANGELA VILLANI,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
7665,N/A,420007600552,126513440,3333,W33,ESPERANZA ACADEMY CHARTER,Esperanza Academy Charter School,Esperanza Academy Charter School,Esperanza Academy,2000,Elementary-Middle-High,Citywide,"02, 06-12",N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,7,"40.01478539, -75.13232396",N/A,301 W. HUNTING PARK AVE.,PHILADELPHIA,PA,19140,215-457-3667,215-457-4381,http://esperanzaacademycs.org/,DAVID ROSSI,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,1,0,0,0,1,1,1,1,1,1,1
7649,N/A,420007500531,126513420,3334,W34,NEW FOUNDATIONS CHARTER SCHOOL,New Foundations Charter School,New Foundations Charter School,New Foundations,2000,Elementary-Middle-High,Citywide With Criteria,00-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,6,"40.035070, -75.024187",N/A,8001 TORRESDALE AVE.,PHILADELPHIA,PA,19136,215-624-8100,215-624-0600,http://www.nfcsonline.org/,PAUL STADELBERGER,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
7685,N/A,420008500586,126510004,3335,W35,PEOPLE FOR PEOPLE CHARTER SCHL,People for People Charter School,People for People Charter School,People for People,2001,Elementary-Middle-High,Citywide,00-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,5,"39.96810141, -75.16067477",N/A,800 N. BROAD ST.,PHILADELPHIA,PA,19130,215-763-7060,215-763-6210,http://www.pfpcs.org/pages/PPCS,ANDRE WILLIAMS,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
7647,N/A,420007400529,126513400,3336,W36,PHILA PERFORMING ARTS-BROAD ST,Philadelphia Performing Arts: A String Theory Charter School,Philadelphia Performing Arts: A String Theory Charter School,Philadelphia Performing Arts,2000,Elementary-Middle-High,Citywide With Criteria,00-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,2,"39.91777662, -75.17166577",N/A,2600 S. BROAD ST.,PHILADELPHIA,PA,19145,215-551-4000,215-551-1113,http://www.stringtheoryschools.org,ANGELA COROSANITE,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
7639,N/A,420007300515,126513380,3337,W37,GLOBAL LEADERSHIP ACADEMY,Global Leadership Academy Charter School,Global Leadership Academy Charter School,Global Leadership,2000,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,4,"39.97335953, -75.2154352",N/A,4601 W. GIRARD AVE.,PHILADELPHIA,PA,19131,267-295-5700,267-295-5701,http://www.glacharter.org/,DR. NAOMI BOOKER,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7683,N/A,420008700584,126513510,3341,W41,INDEPENDENCE CHARTER SCHOOL,Independence Charter School,Independence Charter School,Independence,2001,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,2,"39.94496682, -75.16855598",N/A,1600 LOMBARD ST.,PHILADELPHIA,PA,19146,215-238-8000,215-545-2924,http://www.independencecharter.org/,JURATE KROKYS,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7826,N/A,420013100847,126510017,3350,W50,KHEPERA CHARTER SCHOOL,Khepera Charter School,Khepera Charter School,Khepera,2004,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,5,"40.00139998, -75.14518753",N/A,926 W. SEDGLEY AVE.,PHILADELPHIA,PA,19132,215-843-1700,215-644-9432,https://www.philasd.org/charterschools/directory/khepera-charter-school/,VERNA HOLMES,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
8358,N/A,420088607568,126514864,3353,W53,KIPP DUBOIS CHARTER SCHOOL,KIPP DuBois Charter School,KIPP DuBois Charter School,KIPP DuBois,2015,High,Citywide With Criteria,09-12,N/A,0,0,Charter,KIPP,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,4,"39.98043019, -75.22085032",N/A,5070 PARKSIDE AVE.,PHILADELPHIA,PA,19131,215-307-3465,215-307-3271,http://kippphiladelphia.org/our-schools/kipp-dubois-collegiate-academy/,MARC MANNELLA,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
7722,N/A,420010500657,126510006,3357,W57,WEST PHILA ACHIEVEMENT,West Philadelphia Achievement Charter School,West Philadelphia Achievement Charter School,West Philadelphia Achievement,2002,Elementary,Citywide,00-05,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,4,"39.970667, -75.254111",N/A,6701 CALLOWHILL ST.,PHILADELPHIA,PA,19151,215-476-6471,215-476-6481,http://www.wpaces.org/,STACY GILL-PHILLIPS,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,0,0,0,0,0,0,0
7737,N/A,420010700678,126510009,3358,W58,PHILADELPHIA ELECTRICAL AND,Philadelphia Electrical and Technology Charter School,Philadelphia Electrical and Technology Charter School,PE&T,2002,High,Citywide,09-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,2,"39.95060789, -75.16511082",N/A,1420 CHESTNUT ST.,PHILADELPHIA,PA,19102,267-514-1823,267-514-1834,http://www.petchs.org/,MICHAEL NEMITZ,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
7684,N/A,420008600585,126510008,3359,W59,RICHARD ALLEN PREP,Richard Allen Preparatory Charter School,"Allen, Richard Preparatory Charter School","Allen, Richard",2001,Middle,Citywide,05-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,3,"39.92809187, -75.21926743",N/A,2601 S. 58TH ST.,PHILADELPHIA,PA,19143,215-878-1544,215-727-0711,http://www.rapcs.org/,LAWRENCE JONES,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,1,1,1,1,0,0,0,0
7677,N/A,420009200577,126510001,3360,W60,RUSSELL BYERS CHARTER SCHOOL,Russell Byers Charter School,"Byers, Russell Charter School","Byers, Russell",2001,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,5,"39.95594922, -75.17155064",N/A,1911 ARCH ST.,PHILADELPHIA,PA,19103,215-972-1700,215-972-1701,http://www.byerschool.org/,SALOME THOMAS-EL,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7678,N/A,420008400578,126510002,3361,W61,MASTERY CHARTER-LENFEST CAMPUS,Mastery Charter School at Lenfest,Mastery Charter at Lenfest,Mastery Lenfest,2001,Middle-High,Citywide With Criteria,07-12,N/A,0,0,Charter,Mastery Schools,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,1,"39.94950579, -75.14734776",N/A,35 S. 4TH ST.,PHILADELPHIA,PA,19106,215-922-1902,215-922-1903,http://www.masterycharter.org/school/lenfest-campus/,DAVID MCDONOUGH,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,0,1,1,1,1,1,1
7724,N/A,420010600659,126510007,3362,W62,WISSAHICKON CHARTER SCHOOL,Wissahickon Charter School,Wissahickon Charter School,Wissahickon,2002,Elementary-Middle,Citywide With Criteria,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,4,"40.01537246, -75.17405347",N/A,4700 WISSAHICKON AVE.,PHILADELPHIA,PA,19144,267-338-1020,267-338-1030,http://www.wissahickoncharter.org,KRISTI LITTELL,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7744,N/A,420009300687,100510000,3364,W64,FIRST PHILADELPHIA CHARTER,First Philadelphia Preparatory Charter School,First Philadelphia Preparatory Charter School,First Philadelphia,2002,Elementary-Middle-High,Citywide With Criteria,00-12,N/A,0,0,Charter,American Paradigm,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,7,"40.00719991, -75.08240619",N/A,4300 TACONY ST.,PHILADELPHIA,PA,19124,215-743-3100,215-743-9877,http://www.ap-schools.org/firstphilaprep.aspx,S. CRUISE-CLARK / K. MAGARGEE,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
7748,N/A,420010400690,126510005,3365,W65,GREEN WOODS CHARTER SCHOOL,Green Woods Charter School,Green Woods Charter School,Green Woods,2002,Elementary-Middle,Citywide With Criteria,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,4,"40.04416378, -75.23385852",N/A,468 DOMINO LANE,PHILADELPHIA,PA,19128,215-482-6337,215-482-9135,http://www.greenwoodscharter.org/,JEAN WALLACE,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7777,N/A,420012300759,126510014,3366,W66,MARITIME ACADEMY CHARTER,Maritime Academy Charter School (MACHS),Maritime Academy Charter School (MACHS),Maritime,2003,Elementary-Middle-High,Citywide,02-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,6,"40.007862, -75.068318",N/A,2275 BRIDGE ST.,PHILADELPHIA,PA,19137,215-535-4555,215-535-4398,http://www.maritimecharter.org/,ANN WAITERS,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,1,1,1,1,1,1,1,1,1,1,1
7750,N/A,420010800692,126510010,3368,W68,BELMONT ELEMENTARY CHARTER,Belmont Charter School,Belmont Charter School,Belmont,2005,Elementary-Middle-High,Neighborhood,00-10,N/A,0,0,Charter,Belmont Charter Network,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,3,"39.96696484, -75.20487093",N/A,4030 BROWN ST.,PHILADELPHIA,PA,19104,215-823-8208,215-823-8209,http://www.belmontcharternetwork.org/bcs/,JENNIFER FAUSTMAN,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,0,0
7776,N/A,420012200758,126510013,3370,W70,KIPP PHILADELPHIA CHARTER,KIPP Philadelphia Charter School,KIPP Philadelphia Charter School,KIPP Philadelphia,2003,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,KIPP,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,5,"39.992038, -75.158039",N/A,2539 N. 16TH ST.,PHILADELPHIA,PA,19132,267-758-2630,215-827-5942,http://kippphiladelphia.org/our-schools/kipp-philadelphia-preparatory-academy/,MARC MANNELLA,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7775,N/A,420012100757,126510011,3372,W72,DISCOVERY CHARTER SCHOOL,Discovery Charter School,Discovery Charter School,Discovery,2003,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,4,"39.97770823, -75.21350485",N/A,4700 PARKSIDE AVE.,PHILADELPHIA,PA,19131,215-879-8182,215-879-9510,http://www.discoverycharterschool.com,MRS. JACQUELYN KELLEY,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7828,N/A,420013000849,126510016,3378,W78,PHILADELPHIA MONTESSORI,Philadelphia Montessori Charter School,Philadelphia Montessori Charter School,Philadelphia Montessori,2004,Elementary,Citywide,00-06,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,2,"39.91656437, -75.24515327",N/A,2227 ISLAND AVE.,PHILADELPHIA,PA,19142,215-365-4011,215-365-4367,http://www.philadelphiamontessori.org/,KATHLEEN DZURA,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,0,0,0,0,0,0
7825,N/A,420012900846,126510015,3379,W79,AD PRIMA CHARTER SCHOOL,Ad Prima Charter School,Ad Prima Charter School,Ad Prima,2004,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,4,"39.984296, -75.247860",N/A,1922 N. 63RD ST.,PHILADELPHIA,PA,19151,267-403-2672,267-292-4058,http://www.adprimacharterschools.org/,NIYA BLACKWELL,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7909,N/A,420014500944,126510022,3383,W83,MASTERY CHARTER-SHOEMAKER,Mastery Charter School at Shoemaker,Mastery Charter at Shoemaker,Mastery Shoemaker,2006,Middle-High,Citywide With Criteria,07-12,N/A,0,0,Charter,Mastery Schools,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,3,"39.975799, -75.228437",N/A,5301 MEDIA ST.,PHILADELPHIA,PA,19131,267-296-7111,267-296-7112,http://www.masterycharter.org/schools/shoemaker-campus/about-shoemaker.html,DR. ROBERT LEWIS,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,0,1,1,1,1,1,1
7857,N/A,420014100897,126510021,3384,W84,FOLK ARTS CULTURAL TREASURES,Folk Arts-Cultural Treasures Charter School,Folk Arts-Cultural Treasures Charter School (FACTS),FACTS,2005,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,1,"39.95885103, -75.15551365",N/A,1023 CALLOWHILL ST.,PHILADELPHIA,PA,19123,215-569-2600,215-569-3985,http://www.factschool.org/,DEBBIE WEI,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7910,N/A,420014400925,126510023,3385,W85,MASTERY CHARTER-THOMAS CAMPUS,Mastery Charter School at Thomas Campus,Mastery Charter at Thomas,Mastery Thomas,2005,Elementary-Middle-High,Citywide With Criteria,00-12,N/A,0,0,Charter,Mastery Schools,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,2,"39.91454096, -75.16358831",N/A,927 JOHNSTON ST.,PHILADELPHIA,PA,19148,267-236-0036,267-236-0030,http://www.masterycharter.org/schools/thomas-campus/,JILL DUNCHICK,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
7856,N/A,420013900894,126510019,3386,W86,NORTHWOOD CHARTER SCHOOL,Northwood Academy Charter School,Northwood Academy Charter School,Northwood,2005,Elementary-Middle,Citywide With Criteria,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,7,"40.02015006, -75.09523811",N/A,4621 CASTOR AVE.,PHILADELPHIA,PA,19124,215-289-5606,215-289-5464,http://www.northwoodcs.org/,AMY HOLLISTER,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7981,N/A,420076006107,185515523,3388,W88,BOYS LATIN OF PHILA CHARTER,Boys Latin of Philadelphia Charter School,Boys Latin of Philadelphia Charter School,Boys Latin,2007,Middle-High,Citywide,06-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,3,"39.95172558, -75.23374851",N/A,5501 CEDAR AVE.,PHILADELPHIA,PA,19143,215-387-5149,215-387-5159,http://www.boyslatin.org/,DAVID HARDY,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,1,1,1,1,1,1,1
7979,N/A,420076206103,182514568,3389,W89,KEYSTONE ACADEMY CHARTER,Keystone Academy Charter School,Keystone Academy Charter School,Keystone Academy,2007,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,6,"40.021916, -75.045089",N/A,4521 LONGSHORE AVE.,PHILADELPHIA,PA,19135,215-332-2111,215-332-2840,http://www.keystoneacademycs.org/,DR. JOAN CHALKER,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7960,N/A,420075806112,108515107,3392,W92,SOUTHWEST LEADERSHIP ACADEMY,Southwest Leadership Academy Charter School,Southwest Leadership Academy Charter School,Southwest Leadership,2007,Elementary-Middle,Citywide With Criteria,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,2,"39.918099, -75.242600",N/A,7101 PASCHALL AVE.,PHILADELPHIA,PA,19142,215-729-1939,215-729-1976,http://www.slacs-phila.org/,PAULETTE ROYSTER,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7961,N/A,420076106025,151514721,3393,W93,MASTERY CHARTER @ PICKETT,Mastery Charter School at Pickett,Mastery Charter at Pickett,Mastery Pickett,2007,Middle-High,Citywide With Criteria,06-12,N/A,0,0,Charter,Mastery Schools,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,8,"40.03187441, -75.18087124",N/A,5700 WAYNE AVE.,PHILADELPHIA,PA,19144,215-866-9000,215-866-9001,http://www.masterycharter.org/schools/pickett-campus/,KELLY SEATON,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,1,1,1,1,1,1,1
7985,N/A,420081006871,173515368,3394,W94,PAN AMERICAN ACADEMY CHARTER,Pan American Academy Charter School,Pan American Academy Charter School,Pan American,2008,Elementary-Middle,Citywide With Criteria,00-08,N/A,0,0,Charter,Congreso,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,7,"39.99428061, -75.13614883",N/A,2830 N. AMERICAN ST.,PHILADELPHIA,PA,19133,215-425-1212,215-423-0871,http://www.congreso.net/about/pan-american-academy/,TBA,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
8031,N/A,420081306909,104510394,3395,W95,ANTONIA PANTOJA CHARTER SCHOOL,Antonia Pantoja Charter School,"Pantoja, Antonia Charter School","Pantoja, Antonia",2008,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,ASPIRA,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,7,"40.01300525, -75.13136564",N/A,4101 N. AMERICAN ST.,PHILADELPHIA,PA,19140,215-329-2733,215-329-2433,http://www.aspirapa.org/pantoja/,EVELYN LEBRON-NUNEZ,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
8124,N/A,420081507308,172510793,3396,W96,KIPP WEST PHILA PREP CHARTER,KIPP West Philadelphia Preparatory Charter School,KIPP West Philadelphia Preparatory Charter School,KIPP West,2009,Middle,Citywide With Criteria,05-08,N/A,0,0,Charter,KIPP,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,3,"39.94453199, -75.24184422",N/A,5900 BALTIMORE AVE.,PHILADELPHIA,PA,19143,215-294-2973,215-294-8707,http://kippphiladelphia.org/our-schools/kipp-west-philadelphia-preparatory-charter-school/,SHAWNA WELLS,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,1,1,1,1,0,0,0,0
8127,N/A,420082206949,177518712,3397,W97,EASTERN UNIVERSITY ACADEMY,Eastern University Academy Charter School,Eastern University Academy Charter School,Eastern,2009,Middle-High,Citywide,07-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,4,"40.012165, -75.183476",N/A,3300 HENRY AVE.,PHILADELPHIA,PA,19129,215-769-3131,215-769-3112,http://www.euacademycs.org/,OMAR BARLOW,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,0,1,1,1,1,1,1
8083,N/A,420081606948,114514135,3399,W99,SANKOFA FREEDOM ACADEMY,Sankofa Freedom Academy Charter School,Sankofa Freedom Academy Charter School,Sankofa,2009,Elementary-Middle-High,Citywide With Criteria,00-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,1,"39.987082, -75.128641",N/A,2501 KENSINGTON AVE.,PHILADELPHIA,PA,19125,215-288-2001,215-288-2099,http://www.sfacs.us/,DR. AYESHA IMANI,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
8123,N/A,420081706985,147513703,3403,X03,FRANKLIN TOWNE ELEMENTARY,Franklin Towne Charter Elementary School,Franklin Towne Charter Elementary School,Franklin Towne Elementary,2009,Elementary-Middle,Citywide With Criteria,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,6,"39.99551599, -75.07472434",N/A,4259 RICHMOND ST.,PHILADELPHIA,PA,19137,215-289-3389,215-288-4041,http://es.franklintowne.org/,JOE VENDITTI,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
8126,N/A,420082106962,192518422,3404,X04,TACONY ACADEMY CHARTER SCHOOL,Tacony Academy Charter School,Tacony Academy Charter School,Tacony Academy,2009,Elementary-Middle-High,Citywide With Criteria,00-12,N/A,0,0,Charter,American Paradigm,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,10,"40.06684222, -75.06598353",N/A,1330 RHAWN ST.,PHILADELPHIA,PA,19111,215-742-5100,215-742-5200,http://www.ap-schools.org/taconyacademy.aspx,STACEY CLARKE,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
8149,N/A,420083907353,133513315,3406,X06,ASPIRA CHARTER @ STETSON,Aspira Charter School at Stetson,Aspira Charter School at Stetson,Aspira Stetson,2010,Middle,Neighborhood,05-08,N/A,0,0,Charter,ASPIRA,Charter Schools,N/A,Renaissance Charter,2010-2011,N/A,TBA,1,TBA,TBA,7,"39.99806894, -75.12546663",N/A,3200 B. ST.,PHILADELPHIA,PA,19134,215-291-4720,215-291-4168,http://www.aspirapa.org/stetson/,RENATO LAJARA,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,1,1,1,1,0,0,0,0
8153,N/A,420082807351,126516457,3407,X07,MASTERY CHARTER @ HARRITY,Mastery Charter School at Harrity,Mastery Charter at Harrity,Mastery Harrity,2010,Elementary-Middle,Neighborhood,00-08,N/A,0,0,Charter,Mastery Schools,Charter Schools,N/A,Renaissance Charter,2010-2011,N/A,TBA,1,TBA,TBA,3,"39.94852458, -75.23548525",N/A,5601 CHRISTIAN ST.,PHILADELPHIA,PA,19143,215-471-2908,215-471-3807,http://www.masterycharter.org/school/harrity-elementary/,DEBRA DURSO,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
8152,N/A,420083107367,126519433,3408,X08,MASTERY CHARTER @ MANN,Mastery Charter School at Mann,Mastery Charter at Mann,Mastery Mann,2010,Elementary,Neighborhood,00-06,N/A,0,0,Charter,Mastery Schools,Charter Schools,N/A,Renaissance Charter,2010-2011,N/A,TBA,1,TBA,TBA,4,"39.98590147, -75.2313266",N/A,5376 W. BERKS ST.,PHILADELPHIA,PA,19131,215-581-5616,215-581-5610,http://www.masterycharter.org/school/mann-elementary/,STAN BOBOWSKI,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,0,0,0,0,0,0
8151,N/A,420082907358,126517286,3409,X09,MASTERY CHARTER @ SMEDLEY,Mastery Charter School at Smedley,Mastery Charter at Smedley,Mastery Smedley,2010,Elementary,Neighborhood,00-06,N/A,0,0,Charter,Mastery Schools,Charter Schools,N/A,Renaissance Charter,2010-2011,N/A,TBA,1,TBA,TBA,7,"40.019786, -75.073892",N/A,1790 BRIDGE ST.,PHILADELPHIA,PA,19124,215-537-2523,215-537-3694,http://www.masterycharter.org/school/smedley-elementary/,BRIAN MCLAUGHLIN,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,0,0,0,0,0,0
8145,N/A,420083407357,168513758,3410,X10,UNIVERSAL CHARTER @ BLUFORD,Universal Charter School at Bluford,Universal Charter Bluford,Universal Bluford,2010,Elementary,Neighborhood,00-06,N/A,0,0,Charter,Universal Companies,Charter Schools,N/A,Renaissance Charter,2010-2011,N/A,TBA,1,TBA,TBA,4,"39.973739, -75.236020",N/A,5801 MEDIA ST.,PHILADELPHIA,PA,19131,215-581-5502,215-581-5725,http://universalfamilyofschools.org/our-schools/universal-bluford-charter-school/,RAY RAGLAND,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,0,0,0,0,0,0
8146,N/A,420082707366,103519376,3411,X11,UNIVERSAL CHARTER @ DAROFF,Universal Charter School at Daroff,Universal Charter Daroff,Universal Daroff,2010,Elementary-Middle,Neighborhood,00-08,N/A,0,0,Charter,Universal Companies,Charter Schools,N/A,Renaissance Charter,2010-2011,N/A,TBA,1,TBA,TBA,4,"39.96558158, -75.2325217",N/A,5630 VINE ST.,PHILADELPHIA,PA,19139,215-471-2905,267-403-2572,http://universalfamilyofschools.org/our-schools/universal-daroff-charter-school/,ROBERT ROUSE,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
